probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,dominant_dimension
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,42,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed42,0.0462018661201,0.9321034174628726,0.0319589227437973,0.0194419827312231,0.0018960237503051,3.643257867185512e-05,0.005777578416415,0.0188607699237763,1,0.5096154279240783,0.5461038659163157,0.425753706485352,0.6004244146098898,0.46617972468475566,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,43,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed43,0.036584872752428,0.9348327544586328,0.0307348910719156,0.0213693641126155,0.001117467880249,4.792604121365809e-05,0.0059953950282115,0.0188607699237763,1,0.5567989782972383,0.48604486984090334,0.21118462704022328,0.7551768275957863,0.7747895887120405,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,44,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed44,0.0338070690631866,0.9364175334416424,0.0359791666269302,0.008898782543838,0.0018568634986877,3.405873334536386e-05,0.0075128582561058,0.0188607699237763,1,0.6126126544605993,0.7222885049932953,0.4532618838496138,0.7915256991564464,0.48337452984304197,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,45,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed45,0.042319431900978,0.935373369497281,0.0268878079950809,0.0187060497701168,0.001386284828186,9.328226317321218e-06,0.0096189156345225,0.0188607699237763,1,0.6746580552688198,0.6196313605899111,0.7295276582634113,0.6676491428492831,0.681824059372674,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,46,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed46,0.0678207799792289,0.918364840584196,0.0425300970673561,0.0234291572123765,0.0025299787521362,0.0001231313114777,0.0176085220114226,0.0188607699237763,1,0.18362727463680148,0.281859252605108,0.0004835332408915878,0.2297929664962434,0.22237334620496296,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,47,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed47,0.0158644225448369,0.9445826928918268,0.0269254967570304,0.0076097347773611,0.0002883672714233,9.489664064713944e-06,0.0073721326969946,0.0188607699237763,0,0.8905393306005569,0.8760941039307938,0.8137041334955403,0.9355919534580565,0.9367671315178372,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,48,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed48,0.0309090185910463,0.9409286316284368,0.0256081596016883,0.0112071689218282,0.0004929900169372,1.739460753181299e-05,0.0039914935645253,0.0188607699237763,1,0.8535706346819932,0.8432330291214877,0.834254098929522,0.8250393168177825,0.9117560938591808,numerical_accuracy
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,49,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed49,0.0419169068336486,0.9332875779944302,0.0372754707932472,0.012030841782689,0.0005519390106201,6.194961351049709e-06,0.0046260193795986,0.0188607699237763,1,0.7823017854741058,0.6560223637427129,0.8958511658298688,0.6742945052344914,0.90303910708935,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,50,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed50,0.0260667447000741,0.9433018728362766,0.0232942439615726,0.0094699319452047,0.0001493096351623,1.1353487804748947e-05,0.0029256621462045,0.0188607699237763,1,0.9019226535184082,0.8860132186961462,0.9005108834507631,0.871354311545224,0.9498122003814993,numerical_accuracy
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,41,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed41,0.034587699919939,0.9388671447054308,0.0293751526623964,0.0097213648259639,0.0004093050956726,2.600455183363912e-05,0.0125133604832561,0.0188607699237763,1,0.7469396160061672,0.8260678041929032,0.45704626578567736,0.781728725966235,0.9229156680798533,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,42,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed42,0.0153525434434413,0.9446640841319848,0.0228691343218088,0.0133251370862126,0.0001439452171325,1.366215473044831e-05,0.0138154376814822,0.0188607699237763,0,0.8038156846344432,0.8186916225090025,0.50844994400748,0.937860561435509,0.9502606105857813,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,43,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed43,0.0438657216727733,0.925883820760469,0.0477482378482818,0.0176794622093439,0.0006740093231201,2.167537936674324e-05,0.0132536143687407,0.0188607699237763,1,0.5822998342975574,0.32688224339897537,0.47828656443595,0.641512831730648,0.882517697624656,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,44,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed44,0.0225639883428812,0.9441454735296946,0.0173489246517419,0.0154573181644082,6.097555160522461e-05,3.739223356269436e-05,0.0178032805976804,0.0188607699237763,1,0.6982530452730449,0.7802557366820863,0.15805132001135586,0.8979756285474281,0.9567294958513095,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,45,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed45,0.0280610844492912,0.932656335569854,0.0428877659142017,0.0176643505692482,0.0003183484077453,1.1091168011934547e-05,0.016920775822694,0.0188607699237763,1,0.64477613687055,0.4220435030672117,0.36980379695981525,0.8536905818639258,0.9335666655912471,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,46,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed46,0.0491808131337165,0.9229484676930032,0.0483133196830749,0.0206488333642482,0.0002975463867187,3.34030415059322e-05,0.0288670369832336,0.0188607699237763,1,0.44678717656213796,0.261014831333183,0.04434609540347832,0.5459849311899047,0.9358028483219859,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,47,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed47,0.0272800605744123,0.9322302510077672,0.0456358678638935,0.0146043663844466,0.0001808404922485,2.153674741756371e-05,0.0130554722670418,0.0188607699237763,1,0.6797612380661262,0.4225702365227008,0.48854035082803354,0.860836126885793,0.9470982380279775,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,48,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed48,0.0350618474185466,0.9397407281176684,0.0240684747695922,0.0135645037516951,0.0006541013717651,1.626018896663518e-05,0.0085516002549497,0.0188607699237763,1,0.7994759198438813,0.8055698494871285,0.7306115804961439,0.7756181830120421,0.8861040663802108,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs64_noise030,64,0.3,49,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs64_noise300_seed49,0.0636916235089302,0.9210221718119044,0.0435037091374397,0.0184036456048488,0.0032482743263244,3.780509360802436e-05,0.0106319697271598,0.0188607699237763,1,0.2676688450314054,0.3926925529299056,0.3143867690908447,0.2889082427824124,0.07468781532245909,structural_stability
