matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,physics_rms_score,boundary_rms_score,rel_l2_score,structure_error_score,loss_std_score,loss_ratio_score,physics_score,training_score,reference_score,structure_score,R_lin_split,dominant_dimension_split,crosses_threshold,split
coarse_v1,poisson,8,0.1,0.03125,poisson_coarse_v1_obs8_noise010,0.1134954467415809,0.674535406045029,0.3388460874557495,0.1070647090673446,0.0009207725524902,0.002728193865528,0.0020951359829935,0.06529942999773977,0.0015732040167531565,0.9787909751819321,0.9986012902270103,0.001081918283634724,0.2504658864187721,0.010135547620337826,0.016461580177590716,0.9787909751819321,0.9986012902270103,0.5009973483017177,physics_score,False,sparsity_holdout_low
coarse_v1,poisson,16,0.15,0.0625,poisson_coarse_v1_obs16_noise015,0.1128442138433456,0.6771984479059888,0.3265943229198456,0.1086180135607719,0.0008187890052795,0.0023298861945351,0.0022098952900457,0.446278222339503,2.945144127482916e-08,0.9956146477428828,0.9999010482808984,0.15143973972273736,0.008508460997754912,0.00011464526530767428,0.03589594850315375,0.9956146477428828,0.9999010482808984,0.5078815724480606,physics_score,False,sparsity_holdout_low
coarse_v1,poisson,8,0.15,0.03125,poisson_coarse_v1_obs8_noise015,0.1131840497255325,0.6748104951749158,0.336963027715683,0.1080217808485031,0.0008383393287658,0.0027374939004344,0.0021132879372448,0.09234160463968734,1.923436205435212e-06,0.989985972410122,0.9998355562428831,0.000960473341732465,0.15771006384122221,0.0004214417938837566,0.012307571329974858,0.989985972410122,0.9998355562428831,0.5006376354442159,physics_score,False,sparsity_holdout_low
coarse_v1,poisson,16,0.2,0.0625,poisson_coarse_v1_obs16_noise020,0.1131214424967765,0.6770785099269512,0.3258940577507019,0.1096661314368248,0.0007106065750122,0.0023200091808563,0.0023613374334189,0.4810234201527646,1.8991794269299527e-11,0.9913958429264894,0.9999940482991383,0.16843316314995216,6.835448007701326e-05,3.0224986078170713e-06,0.00339310496372301,0.9913958429264894,0.9999940482991383,0.49869650467198967,physics_score,False,sparsity_holdout_low
coarse_v1,poisson,8,0.2,0.03125,poisson_coarse_v1_obs8_noise020,0.1129124462604522,0.6748407496631956,0.3363423347473144,0.1088736951351165,0.0007683038711547,0.0027828797661297,0.002142385692336,0.10326337978888897,4.9067602143499146e-09,0.9948220989218977,0.9999733475269591,0.000537107983573507,0.06888859993517492,2.250974552382646e-05,0.006082813247370317,0.9948220989218977,0.9999733475269591,0.5002251923604377,physics_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,16,0.0,0.0625,stokes_poiseuille_coarse_v1_obs16_noise000,0.029774434864521,0.8585358076556335,0.1147735640406608,0.0285721756517887,4.976987838745117e-05,0.0007354579628318,0.0011438478279222,0.020008516106111887,3.809985134686268e-06,1.862245568250011e-08,0.005611560394140246,0.9932885055248563,0.9603166066443953,0.00027610170034140873,0.976663425671563,1.862245568250011e-08,0.005611560394140246,0.24563777659712507,reference_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,8,0.0,0.03125,stokes_poiseuille_coarse_v1_obs8_noise000,0.0271353758871555,0.8628308597519977,0.1123789846897125,0.0256917532533407,3.069639205932617e-05,0.0008257696732966,0.0010584982082097,0.9208387687681439,0.12070881285676309,0.0007085771260670701,0.9999781198504482,0.012307321205524755,0.9689343469484257,0.3333966925608081,0.10920158531339937,0.0007085771260670701,0.9999781198504482,0.36082124371268065,reference_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,16,0.05,0.0625,stokes_poiseuille_coarse_v1_obs16_noise005,0.0284704007208347,0.8591095441586811,0.1145712062716484,0.0283949505537748,4.804134368896485e-05,0.0007582284675892,0.0012926188842676,0.033726080103314134,7.265790080671636e-06,3.415615336648778e-06,0.023300405399228015,0.9328677381147021,0.9395736003821012,0.0004950218361593728,0.9362146652241343,3.415615336648778e-06,0.023300405399228015,0.2400033770187146,reference_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,8,0.05,0.03125,stokes_poiseuille_coarse_v1_obs8_noise005,0.0313751585781574,0.8582905496597371,0.1148681864142417,0.0269611719995737,3.814697265625e-05,0.0007828257986189,0.0011205938417032,0.015640655711918396,0.001345444643792837,3.101948029077209e-11,0.9891872297323918,0.5190435502469104,0.9628691590733229,0.004587334351560658,0.7069448541072172,3.101948029077209e-11,0.9891872297323918,0.4251798545555473,reference_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,16,0.1,0.0625,stokes_poiseuille_coarse_v1_obs16_noise010,0.0278477743268013,0.8591402992454706,0.1145223155617713,0.0288741998374462,5.7816505432128906e-05,0.0007866847989958,0.0016971839459884,0.03821272379983565,1.2680533559312345e-06,4.1129689772048885e-05,6.871285746987588e-06,0.41953174461567033,0.8236298320361697,0.00022012671953594129,0.5878255356410146,4.1129689772048885e-05,6.871285746987588e-06,0.1470234158340174,structure_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,8,0.1,0.03125,stokes_poiseuille_coarse_v1_obs8_noise010,0.0373924821615219,0.8517438294273169,0.1180014684796333,0.0306381750851869,4.798173904418945e-05,0.0007514455297102,0.001578360876666,3.93842953640168e-06,2.054088753183683e-09,1.1149801721351215e-21,0.02445889500239435,0.9656523438373652,0.8692591497714064,8.994378141889031e-08,0.9161889190439022,1e-12,0.02445889500239435,0.2351619759977695,reference_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,16,0.15,0.0625,stokes_poiseuille_coarse_v1_obs16_noise015,0.0279671307653188,0.8586651993332102,0.1145932525396347,0.0299844350665807,7.897615432739258e-05,0.0008200120535646,0.002357768790854,0.031873297371038646,2.2222993655949154e-08,2.552661802144759e-05,1.4894321520582176e-13,0.022160697980207582,0.3958151921575227,2.6614283482197538e-05,0.09365650500301989,2.552661802144759e-05,1e-12,0.023427161476380888,structure_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,8,0.15,0.03125,stokes_poiseuille_coarse_v1_obs8_noise015,0.0445965714752674,0.8435661744240701,0.1216135025024414,0.0359997563064098,5.9723854064941406e-05,0.00073178196266,0.002426540956745,2.7453721758241653e-10,6.774405257735685e-18,3.4914916004083496e-34,1.40022917310202e-06,0.995409178129692,0.3480985004375419,1.656916466157593e-11,0.5886428817447059,1e-12,1.40022917310202e-06,0.14716107049786203,reference_score,True,sparsity_holdout_low
coarse_v1,stokes_poiseuille,16,0.2,0.0625,stokes_poiseuille_coarse_v1_obs16_noise020,0.0288163721561431,0.8575225119029883,0.114903874695301,0.0316693298518657,0.0001107454299926,0.0008612325978595,0.0032753962092284,0.01424945620025663,4.8015887136131113e-11,8.569623927558395e-07,4.636560452606317e-25,0.00031287978490970305,0.04104214761527442,8.271639986500658e-07,0.0035834701503011496,8.569623927558395e-07,1e-12,0.0008962885694231388,structure_score,False,sparsity_holdout_low
coarse_v1,stokes_poiseuille,8,0.2,0.03125,stokes_poiseuille_coarse_v1_obs8_noise020,0.0526181422173976,0.8331443080464018,0.1262373477220535,0.0424089320003986,7.450580596923828e-05,0.000734466196542,0.0036643745885163,1.3106501891936623e-15,4.919059960290954e-28,4.167147924029531e-48,6.196977743283254e-12,0.9939416013538291,0.013284697660429643,1e-12,0.11490958909555332,1e-12,6.196977743283254e-12,0.028727397275937577,physics_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,16,0.0,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise000,0.0119156911969184,0.9478073224455072,0.021271226927638,0.0052385497838258,0.0001500844955444,5.029327523742167e-06,0.0001121674760796,0.6963916668678518,0.938700058168506,0.957845206025227,0.948251728678573,0.9875470131574433,0.9520838968605849,0.808518953517427,0.9696533445618438,0.957845206025227,0.948251728678573,0.9210673081957677,physics_score,False,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,8,0.0,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise000,0.0161618236452341,0.94753204724311,0.0189237967133522,0.0059151840396225,0.0001633167266845,6.512370207938662e-06,0.0001205162013697,0.8962846935831815,0.9059446440430005,0.7184631696180026,0.9378700608630562,0.9699710987621092,0.9518927042060974,0.9011017243848805,0.960889386039009,0.7184631696180026,0.9378700608630562,0.879581085226237,reference_score,False,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,16,0.05,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise005,0.021828755736351,0.9445221799273036,0.0229935515671968,0.0088396836072206,0.0001777410507202,6.1721873922943465e-06,0.0003838406426141,0.46430087811472315,0.5649458867102303,0.12118497231095529,0.9243570600367876,0.9754245990937027,0.9454777897266027,0.512157076771239,0.9603344698572844,0.12118497231095529,0.9243570600367876,0.6295083947440666,reference_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,8,0.05,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise005,0.0221153497695922,0.9454529113669016,0.0213852878659963,0.0062663736753165,0.0003836154937744,7.3242880884346654e-06,0.0004735158101971,0.6825948986321672,0.8833417459322779,0.10632573859345883,0.37451792285277674,0.951818248437148,0.9431147217579412,0.7765079326846602,0.94745649110602,0.10632573859345883,0.37451792285277674,0.551202021309229,reference_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,16,0.1,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise010,0.039350401610136,0.9372074937888552,0.0276084654033184,0.0150208892300724,0.0004549026489257,8.712350198001439e-06,0.0011295733804409,0.06004517100102415,0.018450606823351288,1.6638357512847843e-05,0.17404820896983572,0.8949901064481469,0.9226878525011857,0.033284678784401556,0.9087334589022505,1.6638357512847843e-05,0.17404820896983572,0.27902074625350015,reference_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,8,0.1,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise010,0.0310604721307754,0.9411300752018372,0.0267904344946146,0.0081604300066828,0.0008832216262817,1.4997611671086385e-05,0.0015434981876002,0.09207990555035812,0.6740755696511442,0.0011871644151282325,0.00039672822731968846,0.1592645278074153,0.9065353537161452,0.24913613705619106,0.37997226879119755,0.0011871644151282325,0.00039672822731968846,0.15767307462245914,structure_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,16,0.2,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise020,0.0763875544071197,0.9142683639685008,0.0414056405425071,0.02855103649199,0.0016762018203735,1.8197746687616823e-05,0.0039919215969109,2.627302951685422e-05,1.769619464619382e-06,8.676719712870585e-14,3.577418506663288e-09,0.026551194038541334,0.7398689111984408,6.81859695447273e-06,0.14015849251584475,1e-12,3.577418506663288e-09,0.035041328672804434,reference_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,8,0.2,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise020,0.0545796863734722,0.9239552591400836,0.0462593026459217,0.0137968771159648,0.0032048821449279,6.669245464970232e-05,0.0057135893181507,1.6920926641962613e-06,0.041672212418680965,6.536325397696507e-09,6.72675170961013e-19,4.795743920029557e-15,0.5455389427565936,0.00026554330143025335,7.386060809095695e-07,6.536325397696507e-09,1e-12,6.657211120914015e-05,structure_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,16,0.3,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise030,0.1130756437778472,0.8793187822937356,0.0579703599214553,0.0422258488833904,0.0036888718605041,3.263967389222225e-05,0.0085361020066421,2.262101579580092e-09,1.5087394876846366e-10,5.415715812235799e-22,5.604899177580434e-22,4.338123826027187e-06,0.2259135096107023,5.842021891662402e-10,0.0009899700897823174,1e-12,1e-12,0.00024749266899612665,reference_score,True,sparsity_holdout_low
coarse_fisher_kpp_v1,fisher_kpp,8,0.3,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise030,0.0895422771573066,0.8705911384870575,0.0889578014612197,0.0204082783311605,0.0086526870727539,0.0002921021693843,0.0118707061005592,5.625263031329977e-17,0.0004685424178681205,9.92005102766244e-17,1.4716375833861801e-53,2.4794255933868892e-74,0.05203981986264705,2.1645840659769268e-08,2.2812237913595205e-07,1e-12,1e-12,6.244255494893032e-08,reference_score,True,sparsity_holdout_low
coarse_v1,burgers,16,0.0,0.0625,burgers_coarse_v1_obs16_noise000,0.0580012165009975,0.8962832692078604,0.0678660422563552,0.0260200444608926,0.0078675150871276,0.0029425462231637,0.0029650228059008,0.25437813635328255,1.867672253474434e-08,0.0009258323906247643,0.01236730559569427,9.727766301801809e-05,0.8896421528666791,6.892713450866516e-05,0.009302811916468534,0.0009258323906247643,0.01236730559569427,0.005666219259324059,physics_score,True,sparsity_holdout_low
coarse_v1,burgers,8,0.0,0.03125,burgers_coarse_v1_obs8_noise000,0.0172600466758012,0.9176872419892984,0.068641074001789,0.0165265165269374,0.0003976225852966,0.0002866839404117,0.0015326377999158,0.1731545168647852,0.5885878187587579,0.9647233873770467,0.9495777875920746,0.921004440831006,0.9468969259017553,0.31924385568037245,0.9338609499088955,0.9647233873770467,0.9495777875920746,0.7918514951395974,physics_score,False,sparsity_holdout_low
coarse_v1,burgers,16,0.05,0.0625,burgers_coarse_v1_obs16_noise005,0.0413615331053733,0.9145347216692116,0.0617914423346519,0.0177341103553771,0.0052028894424438,0.0011261834286632,0.0017226967008414,0.9399005454813958,0.12443281461847801,0.05840470811527549,0.1454700024142063,0.22438513347367467,0.9413440639239946,0.3419860674584462,0.4595907020689571,0.05840470811527549,0.1454700024142063,0.25136287001422125,reference_score,True,sparsity_holdout_low
coarse_v1,burgers,8,0.05,0.03125,burgers_coarse_v1_obs8_noise005,0.0237047802656888,0.9143956031809756,0.0703538879752159,0.0169861260801553,0.0009611845016479,0.0004082764589748,0.0019095693509311,0.06648436717003374,0.37267369467768374,0.8429676828369257,0.9155717079464112,0.8722158308013739,0.9353571137034996,0.15740703526705588,0.9032348985866706,0.8429676828369257,0.9155717079464112,0.7047953311592658,physics_score,False,sparsity_holdout_low
coarse_v1,burgers,16,0.1,0.0625,burgers_coarse_v1_obs16_noise010,0.0466983988881111,0.9112466428228254,0.0658892393112182,0.0187487732619047,0.0073482990264892,8.987298365013809e-05,0.0032127673498677,0.5422476011604831,0.020008084854970347,0.015852622816300715,0.020397264866866015,0.9651974954133838,0.875423164742822,0.1041601460080729,0.9192150162158089,0.015852622816300715,0.020397264866866015,0.26490626247676213,reference_score,True,sparsity_holdout_low
coarse_v1,burgers,8,0.1,0.03125,burgers_coarse_v1_obs8_noise010,0.0385937206447124,0.9053024338134282,0.0755601078271865,0.0182673744857311,0.0037477612495422,0.000346653291648,0.0027831737467194,0.0026770939448101266,0.048760421160663675,0.11096302428740981,0.4144831179659426,0.8995310327127369,0.8991555177585315,0.011425245215556833,0.8993432556364047,0.11096302428740981,0.4144831179659426,0.3590536607763285,physics_score,True,sparsity_holdout_low
coarse_v1,burgers,16,0.15,0.0625,burgers_coarse_v1_obs16_noise015,0.0550826266407966,0.8916623652599485,0.0749806389212608,0.0243390928953886,0.010582149028778,0.0027397729412611,0.0065018521416279,0.003851430790876041,4.648423560539762e-07,0.0019333560522941473,0.0008763184583506877,0.00023751998305865184,0.5316799795145405,4.231203331216367e-05,0.011237642979153504,0.0019333560522941473,0.0008763184583506877,0.0035224073807776255,physics_score,True,sparsity_holdout_low
coarse_v1,burgers,8,0.15,0.03125,burgers_coarse_v1_obs8_noise015,0.0557237528264522,0.8919661638040233,0.0827124342322349,0.0198122169822454,0.0087804794311523,0.0001765852797198,0.0043473274308203,2.970527778283367e-05,0.0026647106326985436,0.0016447324101885137,0.005094984194269626,0.949828965228127,0.7893451276450821,0.00028134670702743386,0.8658769345576727,0.0016447324101885137,0.005094984194269626,0.21822449946728956,physics_score,True,sparsity_holdout_low
coarse_v1,burgers,16,0.2,0.0625,burgers_coarse_v1_obs16_noise020,0.0821601822972297,0.8749778522571764,0.0822843089699745,0.0261779185384511,0.0183374881744384,0.0016614773481287,0.010221549746333,3.8896552684587944e-05,1.3809838530093994e-08,2.071547761918614e-06,4.409630499429272e-07,0.026668993117062296,0.12623551613601416,7.329086654907646e-07,0.05802218636832094,2.071547761918614e-06,4.409630499429272e-07,0.014506357946949574,structure_score,True,sparsity_holdout_low
coarse_v1,burgers,8,0.2,0.03125,burgers_coarse_v1_obs8_noise020,0.0758985877037048,0.8733315236549659,0.0908048823475837,0.0213291849941015,0.0170791745185852,0.0001606686276165,0.0064546482845001,1.8187186044738454e-07,0.0001468675183809065,1.0076092309466763e-05,1.5122038094770355e-06,0.9530652942438155,0.5381883537202495,5.1682752255685755e-06,0.716190366939534,1.0076092309466763e-05,1.5122038094770355e-06,0.17905178087771964,structure_score,True,sparsity_holdout_low
