compare_name,case,label,strategy,seed,num_observation,noise_std,run_name,rel_l2,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,non_dominant_guided_v3,43,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_non_dominant_guided_v3_seed43,0.039804019033908844,0.782684822477906,0.9884333946707093,0.7306265502819869,0.4577195941206809,0.9539597508382468,0.08789269626140594,0.0240241177380085,3.796815872192383e-05,0.0002457978351222,0.0030393843400881825
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,non_dominant_guided_v3,44,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_non_dominant_guided_v3_seed44,0.03741654008626938,0.8490083821930668,0.9267394768700801,0.903334852239348,0.5913195191651566,0.9746396804976829,0.09875017404556274,0.028601914644241333,2.968311309814453e-05,0.0003332270560889335,0.0021616488531391717
region_aware_compare_v3_u3,stokes_poiseuille,critical_obs8_noise0125,non_dominant_guided_v3,45,8,0.125,stokes_poiseuille_region_aware_compare_v3_u3_critical_obs8_noise0125_non_dominant_guided_v3_seed45,0.025200314819812775,0.9130904055183378,0.9469390866203856,0.9382836233752727,0.9579973703654058,0.809141541712287,0.11353462934494019,0.025535890832543373,5.924701690673828e-05,0.0003638226469562006,0.001833314550852435
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,baseline,41,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_baseline_seed41,0.024687767028808594,0.6888833539980601,0.9981918355958069,0.720764975761608,0.9624140810864333,0.07416252354839184,0.07759279757738113,0.019608309492468834,0.00011247396469116211,0.00027652725209520397,0.0030765989999320233
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,baseline,42,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_baseline_seed42,0.03776314854621887,0.4019556482089044,0.3743594127991175,0.26943714406904634,0.5722848721111309,0.39174116385632274,0.12088294327259064,0.03601229563355446,8.45193862915039e-05,0.0010484218586309052,0.0029926351457982957
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,baseline,43,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_baseline_seed43,0.052904315292835236,0.479745618287748,0.9204629279499333,0.22109891818802271,0.04201576088085257,0.7354048661321831,0.0861915796995163,0.028840111568570137,6.490945816040039e-05,0.0002118991292017574,0.005051073387282731
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,baseline,44,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_baseline_seed44,0.03604132682085037,0.48990594273405697,0.2999615861368899,0.047344162645729396,0.6637082176540916,0.948609804499517,0.09281434863805771,0.03835536539554596,3.9517879486083984e-05,0.0006378121541451927,0.007077608716523858
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,baseline,45,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_baseline_seed45,0.03167271986603737,0.7298969647827449,0.9252044705621346,0.20344291652725954,0.8410461330185152,0.9498943390230703,0.1063125878572464,0.028518276289105415,3.916025161743164e-05,0.00050220331591594,0.005163842042155316
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,naive_region_aware_v1,41,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_naive_region_aware_v1_seed41,0.026786301285028458,0.8896277657003567,0.9971907477246891,0.6242058752028055,0.9409825993691829,0.9961318405047493,0.06156866252422333,0.02065536379814148,4.172325134277344e-06,0.00027692052024799263,0.0034181236372157623
region_aware_compare_v3_u3,stokes_poiseuille,near_boundary_obs12_noise020,naive_region_aware_v1,42,12,0.2,stokes_poiseuille_region_aware_compare_v3_u3_near_boundary_obs12_noise020_naive_region_aware_v1_seed42,0.02501724101603031,0.5593122225832656,0.8503303768702466,0.4190544031221835,0.9596291870934046,0.008234923247227926,0.10231754928827286,0.03059391863644123,0.00014287233352661133,0.0009637424015116244,0.003329565025610275
